Comment="Protocol name: QUICK; Date and time: 05/10/2021  21:29; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.135,0.148,0.139,0.198,0.213,0.202,0.078,0.076,0.091,0.073,0.075,0.078,
0.066,0.069,0.068,0.189,0.193,0.185,0.225,0.229,0.227,0.068,0.068,0.067,
0.082,0.085,0.083,0.069,0.067,0.067,0.070,0.069,0.069,0.110,0.114,0.112,
0.067,0.068,0.072,0.087,0.085,0.087,0.078,0.080,0.360,0.101,0.102,0.099,
0.068,0.068,0.070,0.068,0.068,0.068,0.100,0.051,0.065,0.046,0.045,0.048,
0.058,0.046,0.053,0.046,0.045,0.046,0.045,0.046,0.045,0.048,0.045,0.045,
0.046,0.046,0.049,0.046,0.046,0.046,0.047,0.046,0.046,0.047,0.045,0.048,
0.085,0.062,0.185,0.164,0.555,0.561,0.046,0.046,0.046,0.046,0.353,0.049,
