Comment="Protocol name: QUICK; Date and time: 02/10/2021  21:16; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.203,0.219,0.262,0.282,0.272,0.268,0.287,0.293,0.277,0.233,0.091,0.094,
0.222,0.274,0.283,0.265,0.307,0.255,0.297,0.198,0.092,0.093,0.092,0.093,
0.235,0.094,0.187,0.190,0.280,0.299,0.656,0.682,0.221,0.093,0.092,0.092,
0.154,0.189,0.189,0.195,0.180,0.195,0.191,0.199,0.197,0.196,1.143,0.173,
0.167,0.208,0.216,0.455,0.449,0.451,0.211,0.210,0.166,0.216,0.213,0.197,
0.099,0.091,0.094,0.093,0.092,0.092,0.092,0.093,0.092,0.091,0.094,0.093,
0.127,0.250,0.181,0.326,0.328,0.322,0.187,0.260,0.173,0.150,0.148,0.120,
0.132,0.164,0.157,0.092,0.092,0.093,0.097,0.094,0.096,0.092,0.093,0.090,
