Comment="Protocol name: QUICK; Date and time: 02/10/2021  20:09; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.149,0.113,0.135,0.140,0.130,0.113,0.132,0.151,0.118,0.118,0.044,0.044,
0.138,0.124,0.135,0.118,0.140,0.092,0.134,0.040,0.045,0.045,0.045,0.045,
0.114,0.046,0.056,0.056,0.151,0.159,0.520,0.538,0.078,0.045,0.044,0.044,
0.065,0.066,0.064,0.062,0.078,0.064,0.064,0.066,0.065,0.067,0.770,0.067,
0.077,0.074,0.078,0.192,0.188,0.190,0.075,0.075,0.050,0.077,0.075,0.080,
0.051,0.044,0.045,0.045,0.044,0.044,0.044,0.044,0.045,0.044,0.047,0.047,
0.065,0.098,0.064,0.133,0.132,0.131,0.067,0.109,0.066,0.065,0.067,0.066,
0.070,0.071,0.071,0.045,0.046,0.045,0.049,0.047,0.047,0.044,0.046,0.044,
