Comment="Protocol name: QUICK; Date and time: 05/10/2021  16:20; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.185,0.051,0.200,0.098,0.096,0.098,0.132,0.135,0.141,0.691,0.702,0.709,
0.065,0.064,0.063,0.063,0.064,0.063,0.101,0.099,0.102,0.063,0.065,0.066,
0.065,0.068,0.064,0.066,0.066,0.068,0.064,0.064,0.065,0.087,0.084,0.085,
0.064,0.064,0.063,0.064,0.062,0.063,0.064,0.062,0.062,0.088,0.064,0.064,
0.093,0.092,0.095,0.088,0.087,0.085,0.072,0.075,0.074,0.063,0.065,0.067,
0.067,0.064,0.064,0.065,0.065,0.066,0.417,0.418,0.403,0.074,0.072,0.074,
0.045,0.045,0.047,0.065,0.066,0.065,0.081,0.075,0.071,0.071,0.069,0.070,
0.057,0.058,0.155,0.145,0.046,0.542,0.643,0.045,0.045,0.045,0.046,0.045,
