0.080,0.052,0.089,0.068,0.066,0.069,0.071,0.071,0.073,0.189,0.191,0.196,
0.064,0.062,0.062,0.063,0.063,0.063,0.066,0.065,0.066,0.065,0.063,0.065,
0.063,0.065,0.062,0.062,0.062,0.062,0.063,0.063,0.063,0.065,0.065,0.066,
0.062,0.061,0.061,0.064,0.061,0.062,0.064,0.061,0.061,0.066,0.063,0.063,
0.066,0.065,0.066,0.068,0.066,0.065,0.064,0.064,0.065,0.062,0.064,0.065,
0.066,0.062,0.063,0.064,0.064,0.062,0.103,0.101,0.088,0.063,0.063,0.064,
0.045,0.045,0.048,0.064,0.062,0.063,0.071,0.071,0.065,0.066,0.065,0.068,
0.056,0.057,0.142,0.139,0.046,0.518,0.521,0.045,0.045,0.045,0.046,0.045,
