Comment="Protocol name: QUICK; Date and time: 02/10/2021  19:54; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.148,0.113,0.135,0.140,0.130,0.112,0.132,0.151,0.118,0.117,0.044,0.044,
0.138,0.124,0.135,0.117,0.139,0.091,0.132,0.040,0.045,0.045,0.045,0.045,
0.113,0.046,0.056,0.056,0.151,0.159,0.519,0.537,0.074,0.045,0.044,0.044,
0.065,0.066,0.065,0.062,0.076,0.064,0.064,0.066,0.065,0.067,0.647,0.067,
0.074,0.071,0.075,0.163,0.158,0.160,0.071,0.073,0.050,0.074,0.072,0.077,
0.051,0.044,0.045,0.045,0.044,0.044,0.044,0.044,0.045,0.044,0.047,0.045,
0.065,0.090,0.064,0.116,0.114,0.114,0.067,0.099,0.066,0.064,0.066,0.066,
0.068,0.069,0.070,0.045,0.046,0.045,0.049,0.047,0.047,0.044,0.046,0.044,
