Comment="Protocol name: QUICK; Date and time: 02/10/2021  19:44; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.148,0.112,0.134,0.140,0.129,0.112,0.132,0.150,0.117,0.117,0.044,0.044,
0.137,0.123,0.135,0.117,0.138,0.091,0.131,0.040,0.045,0.045,0.045,0.045,
0.113,0.046,0.056,0.056,0.151,0.159,0.518,0.536,0.072,0.045,0.044,0.044,
0.065,0.066,0.065,0.062,0.077,0.064,0.064,0.066,0.065,0.067,0.553,0.067,
0.073,0.070,0.073,0.143,0.139,0.141,0.070,0.071,0.050,0.072,0.070,0.075,
0.051,0.044,0.045,0.045,0.044,0.044,0.044,0.044,0.045,0.044,0.047,0.045,
0.065,0.085,0.064,0.105,0.103,0.103,0.067,0.092,0.066,0.064,0.066,0.066,
0.067,0.068,0.069,0.045,0.046,0.045,0.049,0.047,0.047,0.044,0.046,0.044,
