Comment="Protocol name: QUICK; Date and time: 05/10/2021  14:59; Wavelength(s): 405"
ListSeparator=,
DecimalSeparator=.

0.105,0.051,0.111,0.074,0.071,0.074,0.083,0.084,0.087,0.323,0.327,0.333,
0.065,0.063,0.062,0.063,0.064,0.063,0.073,0.071,0.073,0.069,0.064,0.065,
0.063,0.065,0.063,0.063,0.063,0.065,0.063,0.063,0.064,0.070,0.069,0.070,
0.063,0.063,0.062,0.064,0.061,0.063,0.064,0.062,0.062,0.074,0.063,0.062,
0.072,0.071,0.074,0.072,0.070,0.069,0.065,0.067,0.067,0.062,0.064,0.066,
0.067,0.064,0.063,0.064,0.064,0.063,0.177,0.175,0.161,0.065,0.065,0.066,
0.045,0.045,0.047,0.064,0.063,0.064,0.072,0.070,0.066,0.068,0.066,0.068,
0.057,0.057,0.147,0.143,0.046,0.538,0.564,0.045,0.045,0.045,0.046,0.045,
